Index,Acceleration_X,Acceleration_Y,Acceleration_Z,BPM,Activity
6750,-0.221,0.334,0.933,88,2
6751,-0.195,0.382,0.849,88,2
6752,-0.187,0.395,0.84,88,2
6753,-0.168,0.387,0.9,88,2
6754,-0.167,0.379,0.914,88,2
6755,-0.164,0.381,0.901,88,2
6756,-0.159,0.385,0.916,88,2
6757,-0.17,0.385,0.916,88,2
6758,-0.192,0.388,0.885,88,2
6759,-0.208,0.398,0.87,88,2
6760,-0.227,0.419,0.839,88,2
6761,-0.317,0.465,0.799,88,2
6762,-0.387,0.585,0.778,88,2
6763,-0.381,0.623,0.708,88,2
6764,-0.391,0.527,0.702,88,2
6765,-0.381,0.38,0.722,88,2
6766,-0.422,0.231,0.704,88,2
6767,-0.424,0.123,0.756,88,2
6768,-0.425,0.058,0.809,88,2
6769,-0.588,0.048,0.754,88,2
6770,-0.793,0.061,0.69,88,2
6771,-0.991,0.108,0.698,88,2
6772,-1.104,0.135,0.675,88,2
6773,-1.071,0.115,0.637,88,2
6774,-1.079,0.068,0.587,88,2
6775,-1.115,0.016,0.635,88,2
6776,-0.968,-0.029,0.795,88,2
6777,-0.793,-0.035,0.848,88,2
6778,-0.658,0.013,0.802,88,2
6779,-0.558,0.072,0.757,88,2
6780,-0.575,0.156,0.738,88,2
6781,-0.644,0.211,0.729,88,2
6782,-0.67,0.138,0.711,88,2
6783,-0.592,0.006,0.703,88,2
6784,-0.515,-0.053,0.7,88,2
6785,-0.483,-0.012,0.71,88,2
6786,-0.477,0.082,0.704,88,2
6787,-0.473,0.203,0.708,88,2
6788,-0.484,0.33,0.722,88,2
6789,-0.525,0.417,0.658,88,2
6790,-0.534,0.451,0.589,88,2
6791,-0.64,0.51,0.704,88,2
6792,-0.517,0.538,0.839,88,2
6793,-0.431,0.503,0.752,88,2
6794,-0.483,0.497,0.716,88,2
6795,-0.403,0.48,0.796,89,2
6796,-0.386,0.46,0.844,89,2
6797,-0.373,0.452,0.864,89,2
6798,-0.39,0.408,0.875,89,2
6799,-0.41,0.358,0.886,89,2
6800,-0.407,0.374,0.884,89,2
6801,-0.346,0.348,0.788,89,2
6802,-0.359,0.273,0.738,89,2
6803,-0.365,0.288,0.839,89,2
6804,-0.26,0.321,0.864,89,2
6805,-0.254,0.345,0.893,89,2
6806,-0.384,0.356,0.907,89,2
6807,-0.417,0.33,0.884,89,2
6808,-0.354,0.345,0.876,89,2
6809,-0.349,0.365,0.845,89,2
6810,-0.366,0.364,0.837,89,2
6811,-0.397,0.343,0.855,89,2
6812,-0.388,0.364,0.854,89,2
6813,-0.323,0.42,0.836,89,2
6814,-0.29,0.428,0.846,89,2
6815,-0.322,0.416,0.84,89,2
6816,-0.358,0.415,0.823,89,2
6817,-0.386,0.397,0.807,89,2
6818,-0.452,0.362,0.791,89,2
6819,-0.494,0.336,0.783,89,2
6820,-0.502,0.31,0.801,89,2
6821,-0.485,0.278,0.841,89,2
6822,-0.465,0.264,0.866,89,2
6823,-0.477,0.268,0.854,89,2
6824,-0.494,0.293,0.812,89,2
6825,-0.482,0.321,0.795,89,2
6826,-0.459,0.337,0.815,89,2
6827,-0.424,0.354,0.837,89,2
6828,-0.435,0.355,0.826,89,2
6829,-0.477,0.349,0.801,89,2
6830,-0.44,0.361,0.807,89,2
6831,-0.397,0.367,0.826,89,2
6832,-0.395,0.366,0.842,89,2
6833,-0.387,0.369,0.849,89,2
6834,-0.402,0.366,0.834,89,2
6835,-0.449,0.351,0.808,89,2
6836,-0.482,0.331,0.791,89,2
6837,-0.512,0.315,0.782,89,2
6838,-0.506,0.306,0.795,89,2
6839,-0.476,0.296,0.825,89,2
6840,-0.474,0.277,0.844,89,2
6841,-0.501,0.25,0.842,89,2
6842,-0.535,0.228,0.844,89,2
6843,-0.523,0.226,0.862,89,2
6844,-0.475,0.334,0.794,89,2
6845,-0.414,0.407,0.775,89,2
6846,-0.393,0.385,0.825,89,2
6847,-0.415,0.399,0.808,89,2
6848,-0.422,0.401,0.799,89,2
6849,-0.417,0.396,0.809,89,2
6850,-0.392,0.397,0.827,89,2
6851,-0.394,0.396,0.827,89,2
6852,-0.441,0.388,0.802,89,2
6853,-0.488,0.377,0.774,89,2
6854,-0.536,0.363,0.755,89,2
6855,-0.568,0.342,0.753,90,2
6856,-0.567,0.335,0.76,90,2
6857,-0.541,0.35,0.762,90,2
6858,-0.527,0.34,0.769,90,2
6859,-0.545,0.316,0.768,90,2
6860,-0.564,0.306,0.761,90,2
6861,-0.579,0.28,0.776,90,2
6862,-0.546,0.31,0.767,90,2
6863,-0.44,0.381,0.782,90,2
6864,-0.397,0.401,0.804,90,2
6865,-0.476,0.385,0.768,90,2
6866,-0.503,0.364,0.781,90,2
6867,-0.445,0.355,0.833,90,2
6868,-0.428,0.347,0.843,90,2
6869,-0.44,0.347,0.83,90,2
6870,-0.436,0.354,0.82,90,2
6871,-0.452,0.354,0.798,90,2
6872,-0.504,0.337,0.772,90,2
6873,-0.563,0.302,0.761,90,2
6874,-0.6,0.273,0.76,90,2
6875,-0.586,0.276,0.76,90,2
6876,-0.566,0.282,0.763,90,2
6877,-0.593,0.257,0.76,90,2
6878,-0.635,0.216,0.755,90,2
6879,-0.678,0.168,0.752,90,2
6880,-0.58,0.24,0.753,90,2
6881,-0.407,0.337,0.805,90,2
6882,-0.395,0.33,0.838,90,2
6883,-0.444,0.322,0.818,90,2
6884,-0.479,0.302,0.819,90,2
6885,-0.494,0.285,0.831,90,2
6886,-0.468,0.292,0.834,90,2
6887,-0.43,0.307,0.844,90,2
6888,-0.427,0.324,0.843,90,2
6889,-0.442,0.322,0.832,90,2
6890,-0.464,0.31,0.814,90,2
6891,-0.483,0.308,0.796,90,2
6892,-0.499,0.303,0.789,90,2
6893,-0.538,0.287,0.774,90,2
6894,-0.576,0.265,0.773,90,2
6895,-0.564,0.254,0.795,91,2
6896,-0.546,0.276,0.79,91,2
6897,-0.538,0.304,0.776,91,2
6898,-0.522,0.312,0.778,91,2
6899,-0.501,0.325,0.788,91,2
6900,-0.488,0.332,0.801,91,2
6901,-0.484,0.338,0.806,91,2
6902,-0.472,0.351,0.805,91,2
6903,-0.48,0.348,0.796,91,2
6904,-0.478,0.345,0.802,91,2
6905,-0.45,0.352,0.816,91,2
6906,-0.437,0.364,0.814,91,2
6907,-0.434,0.374,0.803,91,2
6908,-0.435,0.376,0.793,91,2
6909,-0.457,0.364,0.782,91,2
6910,-0.497,0.336,0.774,91,2
6911,-0.544,0.293,0.781,91,2
6912,-0.576,0.248,0.795,91,2
6913,-0.56,0.237,0.804,91,2
6914,-0.534,0.236,0.811,91,2
6915,-0.549,0.229,0.817,91,2
6916,-0.571,0.234,0.806,91,2
6917,-0.562,0.288,0.771,91,2
6918,-0.481,0.358,0.775,91,2
6919,-0.437,0.374,0.802,91,2
6920,-0.483,0.357,0.787,91,2
6921,-0.512,0.339,0.777,91,2
6922,-0.485,0.339,0.799,91,2
6923,-0.456,0.354,0.815,91,2
6924,-0.46,0.365,0.808,91,2
6925,-0.475,0.373,0.793,92,2
6926,-0.485,0.381,0.781,92,2
6927,-0.492,0.384,0.767,92,2
6928,-0.517,0.369,0.749,92,2
6929,-0.527,0.335,0.764,92,2
6930,-0.512,0.302,0.798,92,2
6931,-0.527,0.287,0.805,92,2
6932,-0.557,0.277,0.796,92,2
6933,-0.566,0.276,0.786,92,2
6934,-0.577,0.292,0.767,92,2
6935,-0.547,0.332,0.763,92,2
6936,-0.489,0.372,0.777,92,2
6937,-0.479,0.381,0.779,92,2
6938,-0.485,0.379,0.774,92,2
6939,-0.485,0.377,0.78,92,2
6940,-0.484,0.374,0.788,92,2
6941,-0.484,0.371,0.794,92,2
6942,-0.468,0.378,0.803,92,2
6943,-0.448,0.395,0.799,92,2
6944,-0.453,0.407,0.781,92,2
6945,-0.46,0.403,0.777,92,2
6946,-0.457,0.395,0.787,92,2
6947,-0.466,0.387,0.785,92,2
6948,-0.496,0.381,0.771,92,2
6949,-0.523,0.369,0.773,92,2
6950,-0.516,0.342,0.803,92,2
6951,-0.505,0.337,0.812,92,2
6952,-0.495,0.357,0.8,92,2
6953,-0.451,0.396,0.794,92,2
6954,-0.409,0.44,0.781,92,2
6955,-0.407,0.447,0.773,93,2
6956,-0.415,0.442,0.783,93,2
6957,-0.409,0.437,0.8,93,2
6958,-0.425,0.431,0.798,93,2
6959,-0.441,0.427,0.79,93,2
6960,-0.424,0.437,0.788,93,2
6961,-0.406,0.456,0.785,93,2
6962,-0.414,0.45,0.783,93,2
6963,-0.44,0.434,0.784,93,2
6964,-0.442,0.435,0.78,93,2
6965,-0.452,0.429,0.773,93,2
6966,-0.468,0.408,0.775,93,2
6967,-0.46,0.403,0.781,93,2
6968,-0.462,0.392,0.788,93,2
6969,-0.474,0.361,0.803,93,2
6970,-0.482,0.331,0.826,93,2
6971,-0.48,0.305,0.843,93,2
6972,-0.483,0.322,0.831,93,2
6973,-0.467,0.382,0.791,93,2
6974,-0.437,0.41,0.782,93,2
6975,-0.436,0.401,0.799,93,2
6976,-0.433,0.406,0.799,93,2
6977,-0.424,0.415,0.798,93,2
6978,-0.425,0.415,0.8,93,2
6979,-0.416,0.41,0.805,93,2
6980,-0.416,0.407,0.814,93,2
6981,-0.422,0.416,0.802,93,2
6982,-0.451,0.411,0.779,93,2
6983,-0.482,0.398,0.768,93,2
6984,-0.482,0.386,0.77,93,2
6985,-0.506,0.376,0.77,93,2
6986,-0.507,0.368,0.793,93,2
6987,-0.463,0.357,0.819,93,2
6988,-0.449,0.336,0.823,93,2
6989,-0.461,0.3,0.833,93,2
6990,-0.506,0.269,0.83,93,2
6991,-0.513,0.283,0.816,93,2
6992,-0.46,0.345,0.806,93,2
6993,-0.419,0.372,0.824,93,2
6994,-0.387,0.368,0.854,93,2
6995,-0.384,0.382,0.843,93,2
6996,-0.405,0.396,0.815,93,2
6997,-0.398,0.397,0.822,93,2
6998,-0.375,0.4,0.841,93,2
6999,-0.359,0.418,0.839,93,2
7000,-0.372,0.422,0.819,93,2
7001,-0.407,0.413,0.795,93,2
7002,-0.439,0.409,0.782,93,2
7003,-0.469,0.398,0.78,93,2
7004,-0.471,0.378,0.794,93,2
7005,-0.442,0.364,0.824,94,2
7006,-0.432,0.349,0.84,94,2
7007,-0.448,0.325,0.848,94,2
7008,-0.434,0.324,0.854,94,2
7009,-0.394,0.361,0.844,94,2
7010,-0.375,0.389,0.836,94,2
7011,-0.379,0.391,0.834,94,2
7012,-0.384,0.395,0.83,94,2
7013,-0.387,0.408,0.82,94,2
7014,-0.391,0.411,0.824,94,2
7015,-0.375,0.401,0.838,94,2
7016,-0.348,0.409,0.845,94,2
7017,-0.34,0.419,0.842,94,2
7018,-0.366,0.416,0.827,94,2
7019,-0.399,0.409,0.808,94,2
7020,-0.416,0.397,0.8,94,2
7021,-0.435,0.385,0.803,94,2
7022,-0.449,0.378,0.81,94,2
7023,-0.448,0.377,0.819,94,2
7024,-0.453,0.364,0.822,94,2
7025,-0.477,0.349,0.81,94,2
7026,-0.493,0.332,0.808,94,2
7027,-0.487,0.323,0.817,94,2
7028,-0.445,0.365,0.801,94,2
7029,-0.403,0.41,0.795,94,2
7030,-0.41,0.397,0.813,94,2
7031,-0.424,0.381,0.826,94,2
7032,-0.414,0.388,0.83,94,2
7033,-0.406,0.387,0.835,94,2
7034,-0.388,0.395,0.838,94,2
7035,-0.362,0.41,0.836,94,2
7036,-0.367,0.414,0.822,94,2
7037,-0.404,0.407,0.801,94,2
7038,-0.435,0.393,0.799,94,2
7039,-0.449,0.384,0.8,94,2
7040,-0.463,0.38,0.793,94,2
7041,-0.481,0.358,0.795,94,2
7042,-0.495,0.323,0.809,94,2
7043,-0.509,0.303,0.813,94,2
7044,-0.514,0.304,0.807,94,2
7045,-0.482,0.346,0.793,94,2
7046,-0.431,0.39,0.799,94,2
7047,-0.423,0.395,0.812,94,2
7048,-0.441,0.388,0.805,94,2
7049,-0.439,0.387,0.806,94,2
7050,-0.415,0.398,0.816,94,2
7051,-0.403,0.401,0.818,86,2
7052,-0.412,0.398,0.813,86,2
7053,-0.413,0.397,0.811,86,2
7054,-0.42,0.391,0.81,86,2
7055,-0.437,0.386,0.807,86,2
7056,-0.455,0.371,0.802,86,2
7057,-0.481,0.357,0.795,86,2
7058,-0.491,0.361,0.787,86,2
7059,-0.487,0.359,0.789,86,2
7060,-0.494,0.334,0.802,86,2
7061,-0.502,0.312,0.815,86,2
7062,-0.506,0.308,0.819,86,2
7063,-0.471,0.331,0.817,86,2
7064,-0.421,0.383,0.806,86,2
7065,-0.42,0.405,0.793,86,2
7066,-0.443,0.394,0.79,86,2
7067,-0.443,0.39,0.804,86,2
7068,-0.427,0.386,0.823,86,2
7069,-0.424,0.385,0.825,87,2
7070,-0.414,0.395,0.825,87,2
7071,-0.408,0.402,0.822,87,2
7072,-0.422,0.396,0.808,87,2
7073,-0.435,0.39,0.801,87,2
7074,-0.442,0.385,0.797,87,2
7075,-0.464,0.38,0.783,87,2
7076,-0.493,0.379,0.769,87,2
7077,-0.522,0.355,0.775,87,2
7078,-0.526,0.316,0.82,87,2
7079,-0.497,0.331,0.842,87,2
7080,-0.466,0.373,0.818,88,2
7081,-0.437,0.411,0.775,88,2
7082,-0.389,0.456,0.76,88,2
7083,-0.341,0.477,0.786,88,2
7084,-0.339,0.474,0.804,89,2
7085,-0.37,0.463,0.805,89,2
7086,-0.385,0.46,0.798,89,2
7087,-0.354,0.469,0.805,89,2
7088,-0.321,0.48,0.813,90,2
7089,-0.331,0.485,0.803,90,2
7090,-0.357,0.486,0.783,90,2
7091,-0.382,0.477,0.77,90,2
7092,-0.418,0.452,0.77,90,2
7093,-0.44,0.43,0.782,91,2
7094,-0.439,0.422,0.793,91,2
7095,-0.451,0.409,0.793,91,2
7096,-0.482,0.378,0.788,91,2
7097,-0.515,0.347,0.791,92,2
7098,-0.522,0.339,0.799,92,2
7099,-0.506,0.352,0.804,92,2
7100,-0.468,0.393,0.786,92,2
7101,-0.386,0.447,0.789,93,2
7102,-0.346,0.469,0.808,93,2
7103,-0.377,0.463,0.796,93,2
7104,-0.383,0.459,0.797,93,2
7105,-0.363,0.459,0.812,93,2
7106,-0.355,0.448,0.823,93,2
7107,-0.343,0.448,0.828,94,2
7108,-0.345,0.461,0.816,94,2
7109,-0.374,0.457,0.793,94,2
7110,-0.413,0.44,0.784,94,2
7111,-0.421,0.43,0.792,94,2
7112,-0.408,0.423,0.8,94,2
7113,-0.41,0.406,0.815,94,2
7114,-0.42,0.395,0.826,94,2
7115,-0.436,0.389,0.815,94,2
7116,-0.449,0.366,0.826,94,2
7117,-0.414,0.382,0.83,94,2
7118,-0.361,0.429,0.82,94,2
7119,-0.365,0.439,0.816,94,2
7120,-0.405,0.428,0.802,94,2
7121,-0.415,0.421,0.807,94,2
7122,-0.383,0.424,0.828,94,2
7123,-0.35,0.433,0.836,94,2
7124,-0.348,0.438,0.836,94,2
7125,-0.355,0.438,0.827,94,2
7126,-0.368,0.437,0.81,94,2
7127,-0.379,0.435,0.798,94,2
7128,-0.393,0.427,0.796,94,2
7129,-0.433,0.405,0.802,94,2
7130,-0.458,0.386,0.809,94,2
7131,-0.454,0.386,0.807,94,2
7132,-0.451,0.386,0.801,94,2
7133,-0.467,0.361,0.812,94,2
7134,-0.478,0.336,0.83,94,2
7135,-0.474,0.335,0.842,94,2
7136,-0.454,0.369,0.827,94,2
7137,-0.393,0.424,0.793,94,2
7138,-0.346,0.447,0.796,94,2
7139,-0.36,0.446,0.819,94,2
7140,-0.38,0.452,0.822,94,2
7141,-0.379,0.456,0.828,94,2
7142,-0.335,0.463,0.829,94,2
7143,-0.283,0.499,0.826,94,2
7144,-0.272,0.5,0.827,94,2
7145,-0.342,0.473,0.767,94,2
7146,-0.403,0.478,0.708,94,2
7147,-0.391,0.487,0.717,94,2
7148,-0.414,0.471,0.766,94,2
7149,-0.455,0.448,0.806,94,2
7150,-0.47,0.429,0.814,94,2
7151,-0.484,0.389,0.802,94,2
7152,-0.494,0.37,0.776,94,2
7153,-0.493,0.386,0.777,94,2
7154,-0.467,0.415,0.785,94,2
7155,-0.388,0.454,0.79,94,2
7156,-0.314,0.481,0.812,94,2
7157,-0.29,0.487,0.83,94,2
7158,-0.298,0.487,0.816,94,2
7159,-0.35,0.474,0.785,93,2
7160,-0.322,0.506,0.79,93,2
7161,-0.237,0.536,0.825,93,2
7162,-0.224,0.521,0.836,93,2
7163,-0.233,0.526,0.806,93,2
7164,-0.292,0.508,0.779,93,2
7165,-0.356,0.47,0.792,93,2
7166,-0.358,0.467,0.809,93,2
7167,-0.358,0.472,0.808,93,2
7168,-0.379,0.458,0.798,93,2
7169,-0.389,0.453,0.796,93,2
7170,-0.387,0.451,0.811,93,2
7171,-0.406,0.435,0.826,93,2
7172,-0.407,0.435,0.826,93,2
7173,-0.36,0.472,0.802,93,2
7174,-0.325,0.502,0.778,93,2
7175,-0.301,0.511,0.783,93,2
7176,-0.289,0.513,0.79,93,2
7177,-0.288,0.505,0.791,93,2
7178,-0.277,0.497,0.806,93,2
7179,-0.296,0.49,0.816,93,2
7180,-0.318,0.488,0.806,93,2
7181,-0.304,0.496,0.793,93,2
7182,-0.321,0.493,0.785,93,2
7183,-0.364,0.473,0.791,93,2
7184,-0.369,0.459,0.812,93,2
7185,-0.378,0.447,0.816,93,2
7186,-0.427,0.42,0.805,93,2
7187,-0.459,0.404,0.798,93,2
7188,-0.471,0.406,0.79,93,2
7189,-0.474,0.411,0.794,93,2
7190,-0.455,0.432,0.804,93,2
7191,-0.393,0.462,0.786,93,2
7192,-0.273,0.506,0.767,93,2
7193,-0.139,0.538,0.809,93,2
7194,-0.115,0.531,0.852,93,2
7195,-0.24,0.507,0.819,93,2
7196,-0.334,0.49,0.781,93,2
7197,-0.29,0.5,0.803,93,2
7198,-0.242,0.51,0.831,93,2
7199,-0.259,0.512,0.816,93,2
7200,-0.284,0.517,0.789,93,2
7201,-0.312,0.508,0.775,93,2
7202,-0.344,0.471,0.797,93,2
7203,-0.357,0.454,0.824,93,2
7204,-0.372,0.456,0.811,93,2
7205,-0.412,0.451,0.79,93,2
7206,-0.415,0.448,0.799,93,2
7207,-0.415,0.432,0.808,93,2
7208,-0.419,0.431,0.809,93,2
7209,-0.384,0.454,0.811,93,2
7210,-0.351,0.476,0.805,93,2
7211,-0.331,0.5,0.785,93,2
7212,-0.314,0.519,0.772,93,2
7213,-0.307,0.514,0.785,93,2
7214,-0.299,0.504,0.804,93,2
7215,-0.307,0.494,0.81,93,2
7216,-0.342,0.479,0.801,93,2
7217,-0.367,0.476,0.789,93,2
7218,-0.38,0.472,0.788,93,2
7219,-0.417,0.457,0.783,93,2
7220,-0.463,0.437,0.769,93,2
7221,-0.483,0.431,0.76,93,2
7222,-0.479,0.439,0.76,93,2
7223,-0.484,0.436,0.764,93,2
7224,-0.485,0.431,0.772,93,2
7225,-0.486,0.426,0.776,93,2
7226,-0.538,0.388,0.768,93,2
7227,-0.404,0.448,0.782,93,2
7228,-0.26,0.529,0.799,93,2
7229,-0.305,0.517,0.784,93,2
7230,-0.298,0.51,0.781,93,2
7231,-0.264,0.509,0.808,93,2
7232,-0.269,0.506,0.809,93,2
7233,-0.277,0.503,0.796,93,2
7234,-0.266,0.509,0.805,93,2
7235,-0.255,0.516,0.815,93,2
7236,-0.259,0.515,0.81,93,2
7237,-0.265,0.506,0.802,93,2
7238,-0.278,0.5,0.798,93,2
7239,-0.294,0.49,0.791,94,2
7240,-0.317,0.464,0.804,94,2
7241,-0.365,0.42,0.824,94,2
7242,-0.412,0.396,0.833,94,2
7243,-0.415,0.412,0.834,94,2
7244,-0.395,0.421,0.832,94,2
7245,-0.366,0.44,0.825,94,2
7246,-0.315,0.475,0.82,94,2
7247,-0.3,0.487,0.81,94,2
7248,-0.325,0.487,0.793,94,2
7249,-0.326,0.482,0.802,94,2
7250,-0.309,0.477,0.822,94,2
7251,-0.296,0.478,0.832,94,2
7252,-0.285,0.48,0.827,94,2
7253,-0.277,0.486,0.818,94,2
7254,-0.293,0.487,0.805,94,2
7255,-0.331,0.476,0.794,94,2
7256,-0.361,0.453,0.805,94,2
7257,-0.383,0.427,0.821,94,2
7258,-0.41,0.411,0.814,94,2
7259,-0.43,0.402,0.815,94,2
7260,-0.439,0.383,0.83,94,2
7261,-0.455,0.369,0.84,94,2
7262,-0.461,0.384,0.819,94,2
7263,-0.432,0.427,0.785,94,2
7264,-0.345,0.468,0.796,94,2
7265,-0.319,0.477,0.805,94,2
7266,-0.362,0.465,0.797,94,2
7267,-0.371,0.457,0.805,94,2
7268,-0.352,0.452,0.822,94,2
7269,-0.329,0.456,0.835,95,2
7270,-0.308,0.469,0.834,95,2
7271,-0.312,0.472,0.823,95,2
7272,-0.323,0.474,0.807,95,2
7273,-0.335,0.463,0.804,95,2
7274,-0.375,0.431,0.823,95,2
7275,-0.395,0.42,0.824,95,2
7276,-0.401,0.43,0.8,95,2
7277,-0.419,0.42,0.8,95,2
7278,-0.431,0.404,0.812,95,2
7279,-0.442,0.398,0.806,95,2
7280,-0.455,0.399,0.8,95,2
7281,-0.425,0.415,0.802,95,2
7282,-0.387,0.426,0.792,95,2
7283,-0.413,0.413,0.8,95,2
7284,-0.378,0.428,0.828,95,2
7285,-0.345,0.44,0.83,95,2
7286,-0.372,0.427,0.824,95,2
7287,-0.369,0.421,0.831,95,2
7288,-0.381,0.415,0.832,95,2
7289,-0.381,0.416,0.83,95,2
7290,-0.364,0.423,0.831,95,2
7291,-0.36,0.429,0.823,95,2
7292,-0.384,0.42,0.806,95,2
7293,-0.422,0.403,0.796,95,2
7294,-0.43,0.389,0.807,95,2
7295,-0.431,0.373,0.826,95,2
7296,-0.441,0.359,0.838,95,2
7297,-0.434,0.346,0.842,95,2
7298,-0.467,0.335,0.824,95,2
7299,-0.523,0.314,0.812,95,2
7300,-0.516,0.301,0.826,95,2
7301,-0.439,0.394,0.784,95,2
7302,-0.366,0.453,0.782,95,2
7303,-0.364,0.427,0.824,95,2
7304,-0.396,0.428,0.812,95,2
7305,-0.402,0.431,0.805,95,2
7306,-0.392,0.435,0.805,95,2
7307,-0.373,0.435,0.807,95,2
7308,-0.361,0.431,0.824,95,2
7309,-0.35,0.417,0.853,96,2
7310,-0.341,0.406,0.869,96,2
7311,-0.356,0.416,0.838,96,2
7312,-0.375,0.435,0.791,96,2
7313,-0.381,0.424,0.791,96,2
7314,-0.402,0.406,0.81,96,2
7315,-0.429,0.399,0.812,96,2
7316,-0.451,0.376,0.823,96,2
7317,-0.479,0.339,0.829,96,2
7318,-0.51,0.321,0.804,96,2
7319,-0.536,0.313,0.803,96,2
7320,-0.524,0.303,0.837,96,2
7321,-0.504,0.364,0.782,96,2
7322,-0.423,0.46,0.747,96,2
7323,-0.343,0.49,0.798,96,2
7324,-0.353,0.479,0.811,96,2
7325,-0.372,0.48,0.798,96,2
7326,-0.388,0.485,0.777,96,2
7327,-0.372,0.472,0.767,96,2
7328,-0.372,0.451,0.782,96,2
7329,-0.401,0.438,0.793,96,2
7330,-0.397,0.441,0.779,96,2
7331,-0.404,0.469,0.761,96,2
7332,-0.411,0.481,0.75,96,2
7333,-0.421,0.447,0.785,96,2
7334,-0.439,0.416,0.828,96,2
7335,-0.453,0.421,0.815,96,2
7336,-0.467,0.408,0.791,96,2
7337,-0.476,0.388,0.787,96,2
7338,-0.487,0.385,0.785,96,2
7339,-0.479,0.382,0.804,96,2
7340,-0.411,0.4,0.832,96,2
7341,-0.361,0.442,0.815,96,2
7342,-0.351,0.467,0.8,96,2
7343,-0.334,0.463,0.818,96,2
7344,-0.346,0.467,0.809,96,2
7345,-0.357,0.48,0.792,96,2
7346,-0.341,0.48,0.798,96,2
7347,-0.337,0.473,0.805,96,2
7348,-0.34,0.475,0.793,96,2
7349,-0.35,0.478,0.784,96,2
7350,-0.374,0.473,0.79,96,2
7351,-0.387,0.46,0.791,96,2
7352,-0.413,0.433,0.789,96,2
7353,-0.453,0.402,0.791,96,2
7354,-0.484,0.369,0.786,96,2
7355,-0.548,0.329,0.781,96,2
7356,-0.578,0.33,0.782,96,2
7357,-0.504,0.375,0.782,96,2
7358,-0.441,0.402,0.787,96,2
7359,-0.421,0.412,0.802,96,2
7360,-0.381,0.436,0.807,96,2
7361,-0.347,0.458,0.799,96,2
7362,-0.347,0.462,0.808,96,2
7363,-0.337,0.465,0.819,96,2
7364,-0.333,0.452,0.826,96,2
7365,-0.354,0.429,0.838,96,2
7366,-0.358,0.437,0.822,96,2
7367,-0.357,0.458,0.793,96,2
7368,-0.368,0.465,0.786,96,2
7369,-0.38,0.455,0.784,96,2
7370,-0.422,0.424,0.79,96,2
7371,-0.467,0.378,0.812,96,2
7372,-0.483,0.361,0.813,96,2
7373,-0.491,0.367,0.796,96,2
7374,-0.504,0.352,0.792,96,2
7375,-0.501,0.339,0.803,96,2
7376,-0.457,0.375,0.796,96,2
7377,-0.406,0.412,0.798,96,2
7378,-0.369,0.431,0.82,96,2
7379,-0.365,0.447,0.817,96,2
7380,-0.396,0.439,0.802,96,2
7381,-0.414,0.419,0.803,96,2
7382,-0.408,0.406,0.821,96,2
7383,-0.379,0.411,0.836,96,2
7384,-0.363,0.422,0.833,96,2
7385,-0.371,0.424,0.82,96,2
7386,-0.395,0.419,0.802,96,2
7387,-0.418,0.418,0.794,96,2
7388,-0.426,0.415,0.786,96,2
7389,-0.443,0.404,0.777,96,2
7390,-0.468,0.38,0.799,96,2
7391,-0.486,0.331,0.818,96,2
7392,-0.529,0.285,0.8,96,2
7393,-0.553,0.269,0.799,96,2
7394,-0.528,0.267,0.834,96,2
7395,-0.508,0.267,0.862,96,2
7396,-0.426,0.382,0.8,96,2
7397,-0.339,0.464,0.777,96,2
7398,-0.378,0.413,0.807,96,2
7399,-0.427,0.409,0.789,96,2
7400,-0.396,0.424,0.802,96,2
7401,-0.373,0.422,0.819,96,2
7402,-0.376,0.417,0.826,96,2
7403,-0.375,0.416,0.827,96,2
7404,-0.374,0.415,0.826,96,2
7405,-0.38,0.41,0.821,96,2
7406,-0.409,0.402,0.805,96,2
7407,-0.446,0.393,0.787,96,2
7408,-0.472,0.386,0.777,96,2
7409,-0.476,0.374,0.791,96,2
7410,-0.47,0.348,0.82,96,2
7411,-0.477,0.318,0.837,96,2
7412,-0.49,0.293,0.845,96,2
7413,-0.508,0.277,0.847,96,2
7414,-0.472,0.354,0.803,96,2
7415,-0.385,0.427,0.798,96,2
7416,-0.355,0.43,0.823,96,2
7417,-0.383,0.445,0.795,96,2
7418,-0.411,0.437,0.781,96,2
7419,-0.411,0.426,0.802,96,2
7420,-0.388,0.429,0.824,96,2
7421,-0.379,0.429,0.828,96,2
7422,-0.38,0.431,0.82,96,2
7423,-0.392,0.43,0.812,96,2
7424,-0.405,0.435,0.802,96,2
7425,-0.407,0.431,0.788,96,2
7426,-0.431,0.412,0.79,96,2
7427,-0.447,0.408,0.788,96,2
7428,-0.46,0.417,0.766,96,2
7429,-0.49,0.403,0.765,97,2
7430,-0.504,0.351,0.787,97,2
7431,-0.52,0.317,0.805,97,2
7432,-0.51,0.318,0.832,97,2
7433,-0.489,0.321,0.85,97,2
7434,-0.472,0.386,0.784,97,2
7435,-0.416,0.459,0.747,97,2
7436,-0.387,0.463,0.781,97,2
7437,-0.392,0.457,0.788,97,2
7438,-0.382,0.447,0.801,97,2
7439,-0.399,0.437,0.804,97,2
7440,-0.407,0.437,0.8,97,2
7441,-0.408,0.437,0.801,97,2
7442,-0.411,0.44,0.799,97,2
7443,-0.415,0.437,0.792,97,2
7444,-0.44,0.43,0.781,97,2
7445,-0.445,0.431,0.776,97,2
7446,-0.444,0.426,0.785,97,2
