Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
0,57758,57826,-0.171,0.344,0.948,60,0,OTHER
1,90339,90501,-0.182,0.342,0.945,60,0,OTHER
2,99084,123026,-0.18,0.342,0.945,60,0,OTHER
3,100209,147621,-0.144,0.352,0.953,60,0,OTHER
4,101562,149543,-0.119,0.365,0.958,60,0,OTHER
5,103627,152126,-0.153,0.369,0.947,60,0,OTHER
6,105035,148806,-0.184,0.39,0.909,60,0,OTHER
7,105635,144353,-0.194,0.434,0.85,60,0,OTHER
8,103789,138988,-0.233,0.468,0.792,60,0,OTHER
9,100131,133820,-0.245,0.457,0.797,60,0,OTHER
10,97761,133177,-0.166,0.364,0.867,60,0,OTHER
11,96442,134877,-0.111,0.312,0.877,60,0,OTHER
12,97358,138118,-0.119,0.356,0.85,60,0,OTHER
13,99656,148754,-0.144,0.383,0.932,60,0,OTHER
14,98966,149843,-0.145,0.384,0.977,60,0,OTHER
15,100721,153672,-0.182,0.367,0.927,60,0,OTHER
16,99912,151592,-0.22,0.338,0.932,60,0,OTHER
17,99550,150397,-0.186,0.328,0.956,60,0,OTHER
18,100062,151213,-0.187,0.34,0.932,60,0,OTHER
19,100965,152834,-0.182,0.361,0.896,60,0,OTHER
20,101187,152696,-0.177,0.367,0.89,60,0,OTHER
21,100743,152171,-0.184,0.357,0.909,60,0,OTHER
22,101168,152153,-0.171,0.352,0.929,60,0,OTHER
23,101492,151496,-0.171,0.352,0.929,60,0,OTHER
24,102015,150856,-0.171,0.352,0.929,60,0,OTHER
25,123434,172470,-0.169,0.354,0.925,60,0,OTHER
26,156205,205240,-0.187,0.357,0.907,60,0,OTHER
27,188982,238018,-0.207,0.362,0.887,60,0,OTHER
28,221767,270792,-0.226,0.352,0.887,60,0,OTHER
29,254526,303559,-0.221,0.336,0.904,60,0,OTHER
30,287300,336329,-0.211,0.324,0.924,60,0,OTHER
31,319734,369118,-0.215,0.319,0.929,60,0,OTHER
32,338257,401880,-0.22,0.318,0.918,60,0,OTHER
33,339632,434654,-0.207,0.312,0.93,60,0,OTHER
34,340601,467257,-0.201,0.31,0.943,60,0,OTHER
35,341392,499686,-0.209,0.317,0.937,60,0,OTHER
36,341728,501912,-0.216,0.33,0.918,60,0,OTHER
37,342717,505595,-0.227,0.338,0.9,60,0,OTHER
38,344354,508954,-0.226,0.344,0.901,60,0,OTHER
39,347627,513725,-0.227,0.343,0.909,60,0,OTHER
40,351994,517088,-0.21,0.345,0.921,60,0,OTHER
41,355373,511062,-0.17,0.36,0.927,60,0,OTHER
42,363427,511143,-0.155,0.379,0.914,60,0,OTHER
43,385109,524287,-0.192,0.379,0.901,60,0,OTHER
44,418199,507904,-0.211,0.377,0.909,60,0,OTHER
45,450806,475136,-0.193,0.39,0.931,60,0,REST
46,425984,453549,-0.244,0.414,0.908,60,0,REST
47,393216,444620,-0.274,0.44,0.879,60,0,REST
48,418367,483467,-0.243,0.452,0.931,60,0,REST
49,451137,516405,-0.22,0.462,0.987,60,0,REST
50,483896,524287,-0.151,0.396,0.984,60,0,REST
51,516340,524287,-0.12,0.262,0.958,60,0,REST
52,491520,524287,-0.153,0.151,0.937,60,0,REST
53,458752,515301,-0.234,0.086,0.895,60,0,REST
54,425984,495571,-0.34,0.11,0.838,60,0,REST
55,433491,476962,-0.405,0.205,0.745,60,0,REST
56,393216,460266,-0.427,0.306,0.507,60,0,REST
57,392529,500016,-0.699,0.578,0.472,60,0,REST
58,385398,510553,-0.786,0.718,0.573,60,0,REST
59,403546,508601,-0.549,0.604,0.619,59,98,REST
60,403097,503582,-0.508,0.554,0.678,59,98,REST
61,400144,520369,-0.554,0.53,0.618,59,98,REST
62,383498,524287,-0.6,0.536,0.555,59,98,REST
63,376726,524287,-0.617,0.527,0.544,59,98,REST
64,369403,524287,-0.643,0.496,0.553,59,98,REST
65,373447,524287,-0.668,0.449,0.576,59,98,REST
66,377343,524287,-0.697,0.387,0.641,59,98,REST
67,376937,524287,-0.707,0.353,0.679,59,98,REST
68,374411,517231,-0.692,0.372,0.649,59,98,REST
69,373903,517431,-0.693,0.406,0.605,59,97,REST
70,374255,520967,-0.693,0.421,0.589,59,97,REST
71,373199,524287,-0.662,0.44,0.595,59,97,REST
72,374342,524287,-0.615,0.464,0.6,59,97,REST
73,374818,524287,-0.616,0.463,0.608,59,97,REST
74,374299,524287,-0.639,0.447,0.614,59,97,REST
75,360448,507904,-0.646,0.437,0.619,59,97,REST
76,330004,475136,-0.656,0.432,0.627,59,97,REST
77,329019,442368,-0.629,0.441,0.633,59,97,REST
78,329797,433145,-0.593,0.461,0.63,59,97,REST
79,329887,434744,-0.595,0.465,0.625,59,96,REST
80,327343,445206,-0.604,0.469,0.609,59,96,REST
81,327925,451887,-0.62,0.465,0.593,59,96,REST
82,327186,450961,-0.673,0.434,0.603,59,96,REST
83,326571,449714,-0.683,0.409,0.627,59,96,REST
84,326280,450114,-0.656,0.415,0.635,59,96,REST
85,325872,456116,-0.645,0.426,0.631,59,96,REST
86,326525,464898,-0.643,0.426,0.626,59,96,REST
87,328236,465250,-0.645,0.426,0.63,59,96,REST
88,330714,453883,-0.619,0.438,0.648,59,96,REST
89,334799,451496,-0.58,0.457,0.66,59,95,REST
90,333023,457744,-0.573,0.47,0.652,59,95,REST
91,331759,468510,-0.584,0.479,0.629,59,95,REST
92,332537,478203,-0.6,0.478,0.616,59,95,REST
93,333237,484021,-0.614,0.473,0.619,59,95,REST
94,334345,482864,-0.616,0.471,0.624,59,95,REST
95,335827,472506,-0.62,0.46,0.634,59,95,REST
96,335888,467763,-0.618,0.451,0.646,59,95,REST
97,334873,470868,-0.6,0.461,0.641,59,95,REST
98,334958,478661,-0.595,0.47,0.618,59,95,REST
99,334190,482568,-0.611,0.456,0.611,59,94,REST
100,311296,458752,-0.624,0.444,0.612,59,94,REST
101,279280,425984,-0.651,0.442,0.602,59,94,REST
102,279292,406170,-0.679,0.437,0.593,59,94,REST
103,279618,409419,-0.684,0.443,0.578,59,94,REST
104,284872,422891,-0.702,0.423,0.581,59,94,REST
105,287733,435411,-0.716,0.363,0.639,59,94,REST
106,290531,447068,-0.683,0.34,0.687,59,94,REST
107,287636,435036,-0.637,0.378,0.692,59,94,REST
108,287030,425397,-0.591,0.429,0.673,59,94,REST
109,288063,418809,-0.569,0.458,0.66,59,94,REST
110,287959,413060,-0.561,0.448,0.687,59,94,REST
111,286200,409613,-0.55,0.437,0.716,59,94,REST
112,284075,395391,-0.533,0.452,0.713,59,94,REST
113,283709,387102,-0.496,0.476,0.704,59,94,REST
114,281794,388090,-0.483,0.494,0.688,59,94,REST
115,280029,393499,-0.491,0.501,0.661,59,94,REST
116,279390,402158,-0.525,0.498,0.642,59,94,REST
117,279689,408736,-0.577,0.484,0.632,59,94,REST
118,280354,410648,-0.604,0.459,0.644,59,94,REST
119,279856,408838,-0.61,0.432,0.673,59,93,REST
120,278459,409558,-0.609,0.428,0.678,59,93,REST
121,278796,411229,-0.604,0.441,0.66,59,93,REST
122,279571,408874,-0.614,0.436,0.658,59,93,REST
123,279972,407560,-0.622,0.426,0.671,59,93,REST
124,279418,409701,-0.591,0.445,0.667,59,93,REST
125,279242,416167,-0.555,0.471,0.652,59,93,REST
126,278990,415827,-0.568,0.472,0.644,59,93,REST
127,279195,406372,-0.589,0.467,0.645,59,93,REST
128,279703,399161,-0.593,0.465,0.654,59,93,REST
129,281024,391933,-0.602,0.458,0.664,59,92,REST
130,282073,383437,-0.588,0.458,0.669,59,92,REST
131,280627,384468,-0.552,0.471,0.671,59,92,REST
132,279275,386833,-0.547,0.48,0.656,59,92,REST
133,277897,388132,-0.564,0.477,0.645,59,92,REST
134,276176,393383,-0.577,0.475,0.638,59,92,REST
135,276510,402446,-0.597,0.467,0.624,59,92,REST
136,277557,404127,-0.642,0.435,0.622,59,92,REST
137,276736,405880,-0.676,0.399,0.646,59,92,REST
138,277757,408142,-0.666,0.395,0.655,59,92,REST
139,278202,407900,-0.66,0.401,0.65,59,91,REST
140,276626,399886,-0.67,0.388,0.658,59,91,REST
141,279654,396093,-0.682,0.394,0.643,59,91,REST
142,283194,396949,-0.624,0.43,0.647,59,91,REST
143,280245,404147,-0.54,0.461,0.67,59,91,REST
144,277564,411052,-0.531,0.478,0.657,59,91,REST
145,277506,413209,-0.556,0.484,0.635,59,91,REST
146,277158,411671,-0.583,0.478,0.639,59,91,REST
147,277788,404249,-0.584,0.468,0.655,59,91,REST
148,277347,390939,-0.576,0.462,0.666,59,91,REST
149,276816,385537,-0.586,0.454,0.673,59,90,REST
150,275036,385177,-0.582,0.459,0.666,59,90,REST
151,274789,390912,-0.574,0.467,0.648,59,90,REST
152,275523,398093,-0.6,0.46,0.628,59,90,REST
153,276088,399127,-0.63,0.44,0.624,59,90,REST
154,275718,403318,-0.633,0.417,0.651,59,90,REST
155,275897,407150,-0.632,0.415,0.662,59,90,REST
156,276836,407393,-0.635,0.418,0.649,59,90,REST
157,275745,395949,-0.645,0.394,0.671,59,90,REST
158,273242,385106,-0.649,0.374,0.705,59,90,REST
159,272286,376832,-0.608,0.421,0.679,60,89,REST
160,269598,358478,-0.544,0.47,0.657,60,89,REST
161,267332,349146,-0.537,0.47,0.668,60,89,REST
162,266163,344842,-0.585,0.466,0.653,60,89,REST
163,265628,340904,-0.584,0.471,0.65,60,89,REST
164,268395,338864,-0.552,0.474,0.67,60,89,REST
165,269860,337994,-0.543,0.471,0.686,60,89,REST
166,269514,338138,-0.535,0.475,0.689,60,89,REST
167,266938,341093,-0.544,0.476,0.678,60,89,REST
168,264859,345518,-0.559,0.475,0.667,60,89,REST
169,265169,351219,-0.555,0.48,0.657,60,88,REST
170,265488,355102,-0.569,0.471,0.656,60,88,REST
171,264815,360198,-0.582,0.456,0.672,60,88,REST
172,265834,368515,-0.576,0.454,0.675,60,88,REST
173,266178,368746,-0.586,0.446,0.67,60,88,REST
174,266448,365432,-0.612,0.425,0.677,60,88,REST
175,266839,363204,-0.62,0.415,0.691,60,88,REST
176,265956,365212,-0.586,0.435,0.69,60,88,REST
177,264957,369266,-0.541,0.463,0.676,60,88,REST
178,264218,367848,-0.541,0.473,0.665,60,88,REST
179,263813,365273,-0.565,0.471,0.664,60,88,REST
180,264584,364973,-0.564,0.463,0.681,60,88,REST
181,268739,365311,-0.556,0.459,0.691,60,88,REST
182,271805,367266,-0.547,0.459,0.696,60,88,REST
183,276178,371024,-0.538,0.464,0.698,60,88,REST
184,277066,376385,-0.553,0.463,0.689,60,88,REST
185,272943,381212,-0.556,0.458,0.687,60,88,REST
186,266962,385813,-0.546,0.46,0.684,60,88,REST
187,265411,391893,-0.573,0.453,0.675,60,88,REST
188,265998,400204,-0.587,0.448,0.674,60,88,REST
189,266142,404586,-0.57,0.446,0.683,60,87,REST
190,266985,411058,-0.574,0.425,0.693,60,87,REST
191,269435,411535,-0.587,0.419,0.691,60,87,REST
192,272995,408709,-0.596,0.419,0.691,60,87,REST
193,275930,397196,-0.601,0.419,0.692,60,87,REST
194,276363,395628,-0.586,0.43,0.69,60,87,REST
195,276402,398702,-0.573,0.438,0.687,60,87,REST
196,277645,396641,-0.567,0.447,0.681,60,87,REST
197,279487,390779,-0.564,0.454,0.678,60,87,REST
198,286451,388867,-0.562,0.454,0.686,60,87,REST
199,289630,388519,-0.549,0.456,0.692,61,86,REST
200,288929,383617,-0.539,0.456,0.697,61,86,REST
201,294793,375855,-0.53,0.46,0.693,61,86,REST
202,289913,376067,-0.535,0.465,0.686,61,86,REST
203,280905,391812,-0.569,0.452,0.687,61,86,REST
204,271486,407545,-0.585,0.454,0.67,61,86,REST
205,269003,398520,-0.58,0.459,0.651,61,86,REST
206,270082,393839,-0.592,0.441,0.654,61,86,REST
207,271656,389223,-0.609,0.416,0.675,61,86,REST
208,274580,388547,-0.614,0.4,0.691,61,86,REST
209,278184,383254,-0.61,0.4,0.685,61,85,REST
210,285994,383271,-0.615,0.399,0.675,61,85,REST
211,285749,381459,-0.616,0.406,0.673,61,85,REST
212,281249,383276,-0.595,0.425,0.68,61,85,REST
213,281096,387398,-0.582,0.439,0.675,61,85,REST
214,280523,381988,-0.572,0.451,0.67,61,85,REST
215,282359,378696,-0.57,0.454,0.675,61,85,REST
216,286056,375038,-0.572,0.45,0.682,61,85,REST
217,291547,376089,-0.561,0.451,0.687,61,85,REST
218,296656,375326,-0.545,0.453,0.689,61,85,REST
219,299549,376052,-0.542,0.456,0.687,62,80,REST
220,309167,376337,-0.56,0.458,0.682,62,80,REST
221,305611,376751,-0.575,0.449,0.68,62,80,REST
222,291744,379949,-0.571,0.448,0.681,62,80,REST
223,285120,382997,-0.576,0.451,0.673,62,80,REST
224,280218,386415,-0.604,0.439,0.659,62,80,REST
225,277347,391550,-0.605,0.429,0.664,62,80,REST
226,277015,390964,-0.59,0.429,0.673,62,80,REST
227,278822,381310,-0.601,0.42,0.673,62,80,REST
228,285051,374389,-0.627,0.406,0.677,62,80,REST
229,288188,365276,-0.613,0.409,0.685,62,85,REST
230,291680,359054,-0.596,0.42,0.688,62,85,REST
231,289799,356547,-0.601,0.428,0.682,62,85,REST
232,288296,351750,-0.588,0.439,0.677,62,85,REST
233,286407,347186,-0.565,0.453,0.675,62,85,REST
234,273137,341116,-0.557,0.46,0.677,62,85,REST
235,267416,337540,-0.555,0.466,0.679,62,85,REST
236,272436,331249,-0.55,0.474,0.667,62,85,REST
237,282182,324634,-0.565,0.468,0.665,62,85,REST
238,282591,323363,-0.574,0.457,0.689,62,85,REST
239,287986,332153,-0.554,0.457,0.712,63,79,REST
240,319738,352302,-0.529,0.476,0.7,63,79,REST
241,294912,343042,-0.539,0.494,0.653,63,79,REST
242,262144,327680,-0.605,0.49,0.587,63,79,REST
243,255537,345123,-0.641,0.505,0.534,63,79,REST
244,263761,368678,-0.577,0.516,0.551,63,79,REST
245,264254,371069,-0.573,0.538,0.622,63,79,REST
246,255051,367894,-0.606,0.534,0.65,63,79,REST
247,252809,362576,-0.492,0.41,0.604,63,79,REST
248,276159,401560,-0.355,0.241,0.586,63,79,REST
249,301529,434316,-0.298,0.085,0.759,63,86,REST
250,301660,432118,-0.226,0.007,1.128,63,86,REST
251,292393,409600,-0.275,0.072,1.301,63,86,REST
252,283203,376832,-0.365,0.248,1.141,63,86,REST
253,284439,362082,-0.311,0.361,0.909,63,86,REST
254,275381,345005,-0.3,0.356,0.822,63,86,REST
255,280136,342372,-0.37,0.325,0.905,63,86,REST
256,310355,343984,-0.357,0.326,0.951,63,86,REST
257,309642,342203,-0.304,0.359,0.938,63,86,REST
258,294928,333011,-0.322,0.379,0.943,63,86,REST
259,292213,338762,-0.302,0.39,0.894,63,86,REST
260,284213,341596,-0.252,0.392,0.831,63,86,REST
261,282062,347863,-0.311,0.392,0.834,63,86,REST
262,273084,338772,-0.355,0.355,0.877,63,86,REST
263,274690,346015,-0.22,0.299,0.958,63,86,REST
264,281971,353897,0.01,0.311,0.997,63,86,REST
265,277627,354510,0.042,0.369,0.958,63,86,REST
266,271737,353195,-0.114,0.39,0.913,63,86,REST
267,265174,354564,-0.144,0.352,0.847,63,86,REST
268,263192,356130,-0.142,0.346,0.845,63,86,REST
269,261680,359244,-0.22,0.399,0.839,63,85,REST
270,263205,362300,-0.223,0.451,0.811,63,85,REST
271,264953,363438,-0.186,0.454,0.864,63,85,REST
272,268478,363636,-0.208,0.409,0.889,63,85,REST
273,272380,363168,-0.216,0.4,0.881,63,85,REST
274,278971,363993,-0.208,0.429,0.878,63,85,REST
275,284484,364646,-0.206,0.45,0.889,63,85,REST
276,285395,363883,-0.214,0.464,0.914,63,85,REST
277,293374,364832,-0.233,0.486,0.922,63,85,REST
278,301927,370656,-0.254,0.544,0.897,63,85,REST
279,325906,392881,-0.263,0.57,0.879,63,85,REST
280,346177,425371,-0.358,0.511,0.832,63,85,REST
281,342438,424424,-0.502,0.453,0.789,63,85,REST
282,339114,427158,-0.453,0.361,0.8,63,85,REST
283,323957,430107,-0.303,0.174,0.798,63,85,REST
284,311296,417987,-0.292,0.012,0.777,63,85,REST
285,291809,417507,-0.341,-0.068,0.753,63,85,REST
286,285470,415223,-0.342,-0.074,0.763,63,85,REST
287,285463,416747,-0.389,0.018,0.839,63,85,REST
288,278731,419780,-0.46,0.163,0.896,63,85,REST
289,275123,423594,-0.458,0.272,0.853,64,78,REST
290,274059,424301,-0.413,0.33,0.771,64,78,REST
291,276232,426319,-0.403,0.393,0.735,64,78,REST
292,280602,429335,-0.36,0.441,0.822,64,78,REST
293,283125,431016,-0.294,0.452,0.989,64,78,REST
294,281583,426028,-0.309,0.443,1.051,64,78,REST
295,283677,426236,-0.336,0.407,0.991,64,78,REST
296,284387,424821,-0.337,0.359,0.909,64,78,REST
297,285181,425589,-0.361,0.329,0.908,64,78,REST
298,283565,425037,-0.397,0.335,0.934,64,78,REST
299,280733,423535,-0.416,0.358,0.87,65,79,REST
300,282189,426615,-0.409,0.358,0.799,65,79,REST
301,283771,430203,-0.38,0.337,0.779,65,79,REST
302,277765,426607,-0.392,0.31,0.798,65,79,REST
303,274422,422487,-0.418,0.283,0.84,65,79,REST
304,275455,423590,-0.404,0.277,0.85,65,79,REST
305,276919,424556,-0.366,0.315,0.827,65,79,REST
306,276731,423295,-0.351,0.375,0.849,65,79,OTHER
307,276003,421218,-0.364,0.411,0.901,65,79,OTHER
308,277055,421550,-0.362,0.406,0.901,65,79,OTHER
309,279462,422371,-0.334,0.375,0.868,66,79,OTHER
310,280688,421237,-0.306,0.364,0.863,66,79,OTHER
311,279920,417873,-0.297,0.375,0.882,66,79,OTHER
312,278877,415658,-0.294,0.378,0.884,66,79,OTHER
313,279917,413147,-0.295,0.375,0.863,66,79,OTHER
314,283653,410238,-0.304,0.38,0.857,66,79,OTHER
315,281427,401853,-0.341,0.394,0.897,66,79,OTHER
316,280166,395383,-0.368,0.399,0.954,66,79,OTHER
317,283953,393173,-0.333,0.384,1.003,66,79,OTHER
318,286503,399991,-0.283,0.341,1.029,66,79,OTHER
319,284282,396538,-0.287,0.282,0.985,66,80,OTHER
320,276175,390699,-0.308,0.244,0.87,66,80,OTHER
321,270107,390797,-0.332,0.236,0.737,66,80,OTHER
322,272857,400104,-0.273,0.269,0.689,66,80,OTHER
323,270174,396536,-0.229,0.346,0.703,66,80,OTHER
324,267280,393522,-0.314,0.425,0.77,66,80,OTHER
325,269410,392655,-0.314,0.449,0.918,66,80,OTHER
326,274196,392444,-0.216,0.436,0.987,66,80,OTHER
327,288326,399671,-0.136,0.448,0.934,66,80,OTHER
328,314201,414118,-0.111,0.471,0.898,66,80,OTHER
329,326087,422394,-0.118,0.458,0.911,66,82,OTHER
330,316288,416838,-0.153,0.441,0.895,66,82,OTHER
331,304645,411933,-0.184,0.436,0.824,66,82,OTHER
332,294912,397866,-0.169,0.421,0.831,66,82,OTHER
333,275920,390287,-0.129,0.377,0.885,66,82,OTHER
334,269915,390403,-0.109,0.361,0.893,66,82,OTHER
335,264576,388838,-0.091,0.389,0.906,66,82,OTHER
336,260666,388014,-0.116,0.41,0.895,66,82,OTHER
337,259878,390895,-0.173,0.43,0.87,66,82,OTHER
338,258507,391209,-0.177,0.435,0.86,66,82,OTHER
339,259219,391186,-0.169,0.433,0.881,66,81,OTHER
340,259805,390467,-0.182,0.451,0.883,66,81,OTHER
341,261363,389438,-0.188,0.444,0.854,66,81,OTHER
342,263007,388652,-0.181,0.433,0.886,66,81,OTHER
343,267124,390343,-0.168,0.437,0.926,66,81,OTHER
344,271038,389344,-0.17,0.422,0.92,66,81,OTHER
345,271464,386359,-0.166,0.424,0.916,66,81,OTHER
346,269135,384554,-0.179,0.442,0.895,66,81,OTHER
347,267258,385255,-0.188,0.468,0.863,66,81,OTHER
348,261205,384039,-0.171,0.488,0.847,66,81,OTHER
349,260278,387903,-0.194,0.491,0.816,65,81,OTHER
350,258190,389814,-0.217,0.481,0.784,65,81,OTHER
351,257034,391901,-0.216,0.444,0.787,65,81,OTHER
352,257154,395380,-0.239,0.404,0.842,65,81,OTHER
353,256186,393331,-0.236,0.372,0.91,65,81,OTHER
354,256464,392037,-0.214,0.37,0.939,65,81,OTHER
355,254543,389343,-0.19,0.426,0.898,65,81,OTHER
356,252707,385173,-0.17,0.471,0.832,65,81,OTHER
357,253119,382617,-0.198,0.472,0.845,65,81,OTHER
358,255548,382462,-0.223,0.446,0.881,65,81,OTHER
359,258117,382626,-0.201,0.434,0.888,65,82,OTHER
360,259406,382510,-0.175,0.426,0.916,65,82,OTHER
361,258407,381076,-0.189,0.401,0.931,65,82,OTHER
362,256679,379500,-0.17,0.416,0.908,65,82,OTHER
363,255080,377779,-0.154,0.432,0.878,65,82,OTHER
364,254355,376543,-0.177,0.437,0.863,65,82,OTHER
365,254209,376404,-0.178,0.446,0.866,65,82,OTHER
366,254014,377178,-0.176,0.43,0.875,65,82,OTHER
367,252703,377643,-0.181,0.41,0.898,65,82,OTHER
368,253589,378244,-0.193,0.4,0.914,65,82,OTHER
369,254248,379945,-0.201,0.393,0.9,66,76,OTHER
370,252830,378595,-0.209,0.386,0.885,66,76,OTHER
371,252831,378459,-0.212,0.391,0.9,66,76,OTHER
372,251934,377339,-0.205,0.401,0.908,66,76,OTHER
373,251390,376123,-0.2,0.403,0.878,66,76,OTHER
374,251797,376026,-0.202,0.411,0.878,66,76,OTHER
375,252520,374901,-0.212,0.41,0.89,66,76,OTHER
376,252368,372651,-0.214,0.401,0.885,66,76,OTHER
377,252904,370461,-0.199,0.399,0.89,66,76,OTHER
378,254012,368054,-0.195,0.396,0.891,66,76,OTHER
379,257597,364369,-0.185,0.41,0.891,67,76,OTHER
380,266545,361734,-0.177,0.428,0.893,67,76,OTHER
381,270720,361599,-0.189,0.428,0.896,67,76,OTHER
382,277879,363994,-0.145,0.448,0.93,67,76,OTHER
383,303348,374251,-0.092,0.482,0.967,67,76,OTHER
384,336114,399251,-0.125,0.479,0.936,67,76,OTHER
385,368886,434324,-0.158,0.445,0.904,67,76,OTHER
386,401820,462806,-0.235,0.384,0.901,67,76,OTHER
387,376832,499852,-0.35,0.29,0.879,67,76,OTHER
388,344064,524287,-0.39,0.188,0.896,67,76,OTHER
389,311296,507904,-0.379,0.105,0.933,68,77,OTHER
390,284284,475136,-0.397,0.069,0.903,68,77,OTHER
391,282101,493153,-0.4,0.072,0.873,68,77,OTHER
392,285302,520266,-0.36,0.121,0.862,68,77,OTHER
393,281878,497463,-0.37,0.216,0.833,68,77,OTHER
394,277652,487681,-0.417,0.327,0.828,68,77,OTHER
395,276274,485104,-0.411,0.397,0.869,68,77,OTHER
396,272455,475136,-0.329,0.379,0.934,68,77,OTHER
397,266668,442368,-0.267,0.339,0.987,68,77,OTHER
398,268728,433093,-0.25,0.327,0.996,68,77,OTHER
399,254887,409600,-0.25,0.317,0.937,68,77,OTHER
400,284217,434323,-0.235,0.318,0.839,68,77,OTHER
401,297259,427646,-0.2,0.353,0.763,68,77,OTHER
402,336118,445081,-0.208,0.359,0.708,68,77,OTHER
403,328255,435913,-0.395,0.422,0.805,68,77,OTHER
404,311296,467090,-0.478,0.466,0.859,68,77,OTHER
405,301388,500192,-0.406,0.443,0.779,68,77,OTHER
406,301530,524287,-0.471,0.353,0.769,68,77,OTHER
407,293378,524287,-0.511,0.209,0.783,68,77,OTHER
408,291331,518841,-0.534,0.156,0.773,68,77,OTHER
409,291549,507904,-0.559,0.137,0.783,69,78,OTHER
410,289932,475136,-0.554,0.09,0.831,69,78,OTHER
411,290990,458345,-0.572,0.043,0.841,69,78,OTHER
412,293799,474862,-0.553,0.034,0.861,69,78,OTHER
413,309027,500024,-0.54,0.016,0.858,69,78,OTHER
414,311894,524287,-0.553,0.011,0.821,69,78,OTHER
415,319977,508981,-0.567,0.009,0.793,69,78,OTHER
416,321245,491520,-0.577,0.001,0.787,69,78,OTHER
417,327757,458752,-0.583,-0.014,0.783,69,78,OTHER
418,333723,425984,-0.588,-0.043,0.785,69,78,OTHER
419,335446,408652,-0.569,-0.064,0.822,69,78,OTHER
420,331857,411127,-0.544,-0.092,0.861,69,78,OTHER
421,325993,412378,-0.558,-0.122,0.863,69,78,OTHER
422,324957,413008,-0.563,-0.126,0.83,69,78,OTHER
423,320816,412964,-0.548,-0.119,0.783,69,78,OTHER
424,315360,410947,-0.547,-0.132,0.767,69,78,OTHER
425,311103,409704,-0.526,-0.139,0.8,69,78,OTHER
426,307420,410234,-0.503,-0.131,0.845,69,78,OTHER
427,309280,413791,-0.476,-0.122,0.866,69,78,OTHER
428,309522,413847,-0.476,-0.128,0.856,69,78,OTHER
429,310962,412663,-0.475,-0.136,0.861,70,77,OTHER
430,313997,410762,-0.441,-0.133,0.88,70,77,OTHER
431,318893,410681,-0.421,-0.13,0.889,70,77,OTHER
432,320384,413835,-0.402,-0.134,0.909,70,77,OTHER
433,324146,426416,-0.389,-0.136,0.925,70,77,OTHER
434,333484,450705,-0.386,-0.131,0.932,70,77,OTHER
435,335620,483799,-0.39,-0.125,0.925,70,77,OTHER
436,325938,516578,-0.418,-0.121,0.877,70,77,OTHER
437,321788,524287,-0.452,-0.117,0.833,70,77,OTHER
438,318748,524287,-0.468,-0.117,0.841,70,77,OTHER
439,316849,520149,-0.472,-0.122,0.853,71,78,OTHER
440,309398,507904,-0.467,-0.134,0.863,71,78,OTHER
441,308600,477089,-0.449,-0.151,0.883,71,78,OTHER
442,309661,516407,-0.431,-0.167,0.919,71,78,OTHER
443,307157,524287,-0.397,-0.152,0.96,71,78,OTHER
444,304705,524287,-0.443,-0.091,0.9,71,78,OTHER
445,299417,524287,-0.523,-0.044,0.841,71,78,OTHER
446,305826,524287,-0.498,-0.031,0.866,71,78,OTHER
447,306171,507904,-0.515,-0.029,0.843,71,78,OTHER
448,298131,475136,-0.575,-0.014,0.793,71,78,OTHER
449,296474,442368,-0.617,-0.002,0.757,71,78,OTHER
450,289151,409600,-0.634,-0.021,0.755,71,78,OTHER
451,282774,376832,-0.74,-0.009,0.65,71,78,OTHER
452,280534,347707,-0.861,0.012,0.523,71,78,OTHER
453,281345,345057,-0.819,0.015,0.594,71,78,OTHER
454,283812,347496,-0.71,0.095,0.655,71,78,OTHER
455,290728,361192,-0.687,0.153,0.624,71,78,OTHER
456,292612,384136,-0.728,0.128,0.63,71,78,OTHER
457,289198,385785,-0.699,0.129,0.692,71,78,OTHER
458,289112,391507,-0.67,0.142,0.705,71,78,OTHER
459,289159,397498,-0.685,0.138,0.676,71,79,OTHER
460,288568,400367,-0.69,0.147,0.669,71,79,OTHER
461,288631,398846,-0.68,0.172,0.687,71,79,OTHER
462,289311,397901,-0.635,0.212,0.727,71,79,OTHER
463,289229,390809,-0.602,0.238,0.742,71,79,OTHER
464,293469,386301,-0.633,0.227,0.727,71,79,OTHER
465,300812,387939,-0.657,0.214,0.722,71,79,OTHER
466,298727,398876,-0.647,0.208,0.733,71,79,OTHER
467,290461,393730,-0.64,0.206,0.739,71,79,OTHER
468,290914,395258,-0.624,0.216,0.745,71,79,OTHER
469,289817,393487,-0.61,0.231,0.749,72,79,OTHER
470,288614,391520,-0.614,0.241,0.729,72,79,OTHER
471,288145,393493,-0.635,0.241,0.693,72,79,OTHER
472,286887,395325,-0.667,0.206,0.695,72,79,OTHER
473,286731,394602,-0.672,0.181,0.718,72,79,OTHER
474,283707,389533,-0.662,0.194,0.719,72,79,OTHER
475,281527,382253,-0.662,0.197,0.712,72,79,OTHER
476,281327,380027,-0.684,0.172,0.706,72,79,OTHER
477,282625,383188,-0.713,0.144,0.703,72,79,OTHER
478,282513,378438,-0.697,0.146,0.708,72,79,OTHER
479,282842,375888,-0.651,0.172,0.725,72,79,OTHER
