Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
-0.204,-0.959,-0.106,125,0
-0.164,-0.97,-0.094,125,0
-0.14,-0.979,-0.069,125,0
-0.156,-0.984,-0.057,125,0
-0.192,-0.986,-0.067,125,0
-0.211,-0.984,-0.082,125,0
-0.2,-0.983,-0.081,125,0
-0.18,-0.984,-0.072,125,0
-0.18,-0.985,-0.07,125,0
-0.193,-0.983,-0.074,125,0
-0.2,-0.98,-0.075,125,0
-0.196,-0.981,-0.075,125,0
-0.187,-0.979,-0.074,125,0
-0.185,-0.97,-0.079,125,0
-0.191,-0.965,-0.084,125,0
-0.196,-0.968,-0.083,125,0
-0.195,-0.977,-0.08,125,0
-0.195,-0.982,-0.079,125,0
-0.2,-0.984,-0.077,125,0
-0.206,-0.984,-0.073,125,0
-0.208,-0.981,-0.074,125,0
-0.205,-0.969,-0.081,125,0
-0.191,-0.971,-0.09,125,0
-0.166,-0.981,-0.092,125,0
-0.145,-0.982,-0.089,125,0
-0.149,-0.981,-0.088,125,0
-0.169,-0.981,-0.09,125,0
-0.183,-0.982,-0.091,125,0
-0.175,-0.984,-0.086,125,0
-0.154,-0.983,-0.081,125,0
-0.137,-0.985,-0.083,125,0
-0.13,-0.987,-0.091,125,0
-0.131,-0.988,-0.092,125,0
-0.132,-0.987,-0.089,125,0
-0.128,-0.987,-0.086,125,0
-0.123,-0.988,-0.088,125,0
-0.118,-0.988,-0.091,125,0
-0.118,-0.986,-0.085,125,0
-0.118,-0.985,-0.077,125,0
-0.118,-0.986,-0.072,125,0
-0.118,-0.987,-0.07,125,0
-0.119,-0.986,-0.066,125,0
-0.12,-0.985,-0.06,125,0
-0.119,-0.985,-0.058,125,0
-0.119,-0.984,-0.059,125,0
-0.121,-0.979,-0.06,125,0
-0.122,-0.975,-0.06,125,0
-0.124,-0.976,-0.054,125,0
-0.127,-0.979,-0.045,125,0
-0.127,-0.982,-0.036,125,0
-0.127,-0.984,-0.032,125,0
-0.126,-0.983,-0.028,125,0
-0.13,-0.982,-0.026,125,0
-0.143,-0.979,-0.032,125,0
-0.164,-0.973,-0.04,125,0
-0.187,-0.977,-0.035,125,0
-0.197,-0.985,-0.024,125,0
-0.183,-0.988,-0.025,125,0
-0.156,-0.988,-0.036,125,0
-0.135,-0.986,-0.044,125,0
-0.126,-0.985,-0.036,125,0
-0.129,-0.985,-0.028,125,0
-0.146,-0.981,-0.038,125,0
-0.164,-0.974,-0.052,125,0
-0.177,-0.974,-0.053,125,0
-0.183,-0.974,-0.042,125,0
-0.19,-0.974,-0.037,125,0
-0.203,-0.978,-0.039,125,0
-0.216,-0.979,-0.041,125,0
-0.225,-0.977,-0.042,125,0
-0.226,-0.977,-0.041,125,0
-0.225,-0.977,-0.04,125,0
-0.224,-0.976,-0.04,125,0
-0.226,-0.977,-0.042,125,0
-0.23,-0.977,-0.042,125,0
-0.237,-0.976,-0.04,125,0
-0.242,-0.974,-0.039,125,0
-0.243,-0.972,-0.04,125,0
-0.243,-0.971,-0.042,125,0
-0.242,-0.971,-0.044,125,0
-0.239,-0.97,-0.043,125,0
-0.234,-0.965,-0.042,125,0
-0.23,-0.967,-0.045,125,0
-0.226,-0.968,-0.05,125,0
-0.217,-0.968,-0.053,125,0
-0.218,-0.972,-0.05,125,0
-0.235,-0.977,-0.044,125,0
-0.245,-0.98,-0.045,125,0
-0.24,-0.98,-0.05,125,0
-0.227,-0.979,-0.05,125,0
-0.216,-0.976,-0.047,125,0
-0.211,-0.969,-0.051,125,0
-0.211,-0.97,-0.059,125,0
-0.216,-0.977,-0.064,125,0
-0.214,-0.982,-0.063,125,0
-0.204,-0.98,-0.059,125,0
-0.196,-0.973,-0.058,125,0
-0.194,-0.972,-0.06,125,0
-0.195,-0.977,-0.063,125,0
-0.194,-0.978,-0.062,125,0
-0.191,-0.977,-0.059,125,0
-0.191,-0.977,-0.061,125,0
-0.193,-0.977,-0.063,125,0
-0.193,-0.979,-0.059,125,0
-0.195,-0.98,-0.056,125,0
-0.199,-0.981,-0.057,125,0
-0.201,-0.98,-0.059,125,0
-0.2,-0.979,-0.058,125,0
-0.201,-0.979,-0.056,125,0
-0.203,-0.98,-0.056,125,0
-0.204,-0.982,-0.057,125,0
-0.205,-0.981,-0.055,125,0
-0.209,-0.977,-0.053,125,0
-0.213,-0.977,-0.055,125,0
-0.21,-0.978,-0.056,125,0
-0.206,-0.978,-0.054,125,0
-0.203,-0.978,-0.053,125,0
-0.204,-0.978,-0.055,125,0
-0.205,-0.978,-0.056,125,0
-0.205,-0.978,-0.056,125,0
-0.204,-0.979,-0.057,125,0
-0.204,-0.979,-0.058,125,0
-0.204,-0.979,-0.056,125,0
-0.205,-0.979,-0.055,125,0
-0.204,-0.979,-0.057,125,0
-0.204,-0.98,-0.058,125,0
-0.203,-0.981,-0.058,125,0
-0.199,-0.979,-0.059,125,0
-0.196,-0.978,-0.061,125,0
-0.196,-0.979,-0.062,125,0
-0.197,-0.98,-0.06,125,0
-0.199,-0.98,-0.059,125,0
-0.201,-0.979,-0.06,125,0
-0.202,-0.979,-0.06,125,0
-0.201,-0.981,-0.06,125,0
-0.203,-0.981,-0.058,125,0
-0.212,-0.978,-0.054,125,0
-0.225,-0.975,-0.052,125,0
-0.223,-0.976,-0.055,125,0
-0.202,-0.977,-0.06,125,0
-0.178,-0.98,-0.06,125,0
-0.162,-0.979,-0.061,125,0
-0.163,-0.974,-0.06,125,0
-0.183,-0.97,-0.058,125,0
-0.208,-0.971,-0.057,125,0
-0.225,-0.974,-0.055,125,0
-0.232,-0.978,-0.053,125,0
-0.227,-0.979,-0.055,125,0
-0.217,-0.979,-0.056,125,0
-0.216,-0.977,-0.056,125,0
-0.221,-0.976,-0.056,125,0
-0.225,-0.977,-0.057,125,0
-0.221,-0.976,-0.058,125,0
-0.214,-0.976,-0.059,125,0
-0.209,-0.978,-0.06,125,0
-0.21,-0.979,-0.058,125,0
-0.211,-0.976,-0.057,125,0
-0.211,-0.975,-0.058,125,0
-0.212,-0.976,-0.059,125,0
-0.213,-0.978,-0.057,125,0
-0.212,-0.978,-0.055,125,0
-0.212,-0.978,-0.055,125,0
-0.213,-0.977,-0.057,125,0
-0.213,-0.977,-0.057,125,0
-0.213,-0.978,-0.057,125,0
-0.214,-0.979,-0.055,125,0
-0.214,-0.977,-0.053,125,0
-0.212,-0.975,-0.053,125,0
-0.21,-0.977,-0.055,125,0
-0.209,-0.979,-0.055,125,0
-0.208,-0.978,-0.055,125,0
-0.204,-0.975,-0.056,124,0
-0.205,-0.974,-0.055,124,0
-0.209,-0.975,-0.054,124,0
-0.209,-0.976,-0.054,124,0
-0.208,-0.977,-0.052,124,0
-0.209,-0.976,-0.052,124,0
-0.21,-0.975,-0.053,124,0
-0.211,-0.977,-0.053,124,0
-0.211,-0.98,-0.054,124,0
-0.209,-0.979,-0.052,124,0
-0.208,-0.976,-0.05,124,0
-0.208,-0.977,-0.051,124,0
-0.208,-0.98,-0.052,124,0
-0.207,-0.981,-0.052,124,0
-0.205,-0.979,-0.051,124,0
-0.207,-0.979,-0.052,124,0
-0.21,-0.976,-0.054,124,0
-0.21,-0.975,-0.054,124,0
-0.208,-0.976,-0.053,124,0
-0.206,-0.977,-0.051,124,0
-0.207,-0.977,-0.051,124,0
-0.208,-0.977,-0.052,124,0
-0.209,-0.978,-0.052,124,0
-0.209,-0.979,-0.052,124,0
-0.207,-0.979,-0.051,124,0
-0.205,-0.98,-0.05,124,0
-0.204,-0.981,-0.05,124,0
-0.203,-0.98,-0.052,124,0
-0.204,-0.976,-0.053,124,0
-0.21,-0.976,-0.052,124,0
-0.214,-0.976,-0.054,124,0
-0.21,-0.972,-0.057,124,0
-0.201,-0.969,-0.061,124,0
-0.197,-0.974,-0.058,124,0
-0.2,-0.984,-0.049,124,0
-0.203,-0.986,-0.048,124,0
-0.206,-0.978,-0.056,124,0
-0.205,-0.974,-0.059,124,0
-0.196,-0.976,-0.055,124,0
-0.186,-0.978,-0.055,124,0
-0.186,-0.979,-0.058,124,0
-0.189,-0.979,-0.061,124,0
-0.192,-0.979,-0.06,124,0
-0.197,-0.98,-0.056,124,0
-0.2,-0.98,-0.058,124,0
-0.199,-0.981,-0.059,124,0
-0.196,-0.981,-0.057,124,0
-0.197,-0.979,-0.056,124,0
-0.202,-0.979,-0.057,124,0
-0.205,-0.98,-0.056,124,0
-0.203,-0.981,-0.054,124,0
-0.2,-0.981,-0.054,124,0
-0.198,-0.98,-0.054,124,0
-0.199,-0.981,-0.055,124,0
-0.199,-0.982,-0.057,124,0
-0.197,-0.98,-0.055,124,0
-0.196,-0.977,-0.055,124,0
-0.198,-0.979,-0.057,124,0
-0.199,-0.98,-0.057,124,0
-0.198,-0.981,-0.055,124,0
-0.197,-0.98,-0.054,124,0
-0.198,-0.979,-0.054,124,0
-0.199,-0.98,-0.055,124,0
-0.198,-0.982,-0.056,124,0
-0.195,-0.981,-0.057,124,0
-0.193,-0.98,-0.057,124,0
-0.193,-0.979,-0.056,124,0
-0.195,-0.981,-0.057,124,0
-0.196,-0.982,-0.058,124,0
-0.195,-0.98,-0.057,124,0
-0.196,-0.978,-0.055,124,0
-0.197,-0.979,-0.056,124,0
-0.197,-0.98,-0.057,124,0
-0.196,-0.981,-0.055,124,0
-4.233,-3.126,5.149,2047,0
-0.314,0.121,0.935,60,0
-0.309,0.118,0.942,60,0
-0.304,0.122,0.943,60,0
-0.298,0.134,0.939,60,0
-0.294,0.147,0.936,60,0
-0.291,0.148,0.93,60,0
-0.292,0.139,0.926,60,0
-0.287,0.132,0.924,60,0
-0.279,0.128,0.926,60,0
-0.275,0.125,0.928,60,0
-0.266,0.127,0.932,60,0
-0.258,0.133,0.933,60,0
-0.254,0.138,0.93,60,0
-0.252,0.137,0.927,60,0
-0.252,0.133,0.922,60,0
-0.253,0.128,0.922,60,0
-0.259,0.121,0.926,60,0
-0.265,0.114,0.931,60,0
-0.276,0.105,0.939,60,0
-0.283,0.098,0.945,60,0
-0.289,0.095,0.947,60,0
-0.295,0.093,0.95,60,0
-0.295,0.093,0.95,60,0
-0.295,0.093,0.95,60,0
-0.298,0.093,0.95,60,0
-0.303,0.097,0.946,60,0
-0.308,0.101,0.942,60,0
-0.31,0.106,0.939,60,0
-0.309,0.109,0.935,60,0
-0.308,0.107,0.933,60,0
-0.306,0.104,0.93,60,0
-0.306,0.104,0.929,60,0
-0.309,0.105,0.931,60,0
-0.309,0.103,0.935,60,0
-0.307,0.098,0.939,60,0
-0.303,0.091,0.941,60,0
-0.299,0.083,0.94,60,0
-0.291,0.077,0.941,60,0
-0.285,0.08,0.94,60,0
-0.286,0.089,0.945,60,0
-0.276,0.104,0.957,60,0
-0.261,0.121,0.969,60,0
-0.246,0.13,0.975,60,0
-0.234,0.129,0.969,60,0
-0.234,0.125,0.958,60,0
-0.223,0.119,0.95,60,0
-0.21,0.115,0.949,60,0
-0.207,0.112,0.954,60,0
-0.206,0.106,0.964,60,0
-0.207,0.1,0.969,60,0
-0.206,0.097,0.971,60,0
-0.203,0.092,0.97,60,0
-0.206,0.088,0.969,60,0
-0.206,0.086,0.969,60,0
-0.199,0.083,0.965,60,0
-0.199,0.08,0.96,60,0
-0.196,0.076,0.955,60,0
-0.186,0.072,0.944,60,0
-0.182,0.068,0.933,60,0
-0.179,0.06,0.927,59,0
-0.181,0.053,0.926,59,0
-0.191,0.057,0.942,59,0
-0.203,0.071,0.965,59,0
-0.213,0.082,0.978,59,0
-0.217,0.085,0.982,59,0
-0.212,0.08,0.981,59,0
-0.205,0.069,0.977,59,0
-0.202,0.058,0.969,59,0
-0.198,0.056,0.964,59,0
-0.197,0.058,0.96,59,0
-0.203,0.055,0.958,59,0
-0.209,0.051,0.959,59,0
-0.213,0.048,0.962,59,0
-0.216,0.042,0.957,59,0
-0.189,0.027,0.898,59,0
-0.172,0.025,0.864,59,0
-0.179,0.031,0.866,59,0
-0.21,0.06,0.924,59,0
-0.237,0.107,0.997,59,0
-0.221,0.147,1.02,59,0
-0.201,0.172,0.992,59,0
-0.224,0.207,0.99,59,0
-0.229,0.254,1.031,59,0
-0.189,0.28,1.04,59,0
-0.159,0.277,1.003,59,0
-0.156,0.26,0.973,59,0
-0.15,0.235,0.962,59,0
-0.142,0.213,0.95,59,0
-0.143,0.201,0.939,59,0
-0.13,0.189,0.933,59,0
-0.121,0.176,0.928,59,0
-0.132,0.159,0.938,59,0
-0.136,0.14,0.959,59,0
-0.132,0.126,0.975,59,0
-0.135,0.118,0.98,59,0
-0.13,0.115,0.98,59,0
-0.123,0.115,0.978,59,0
-0.122,0.116,0.972,59,0
-0.121,0.115,0.964,59,0
-0.117,0.106,0.957,59,0
-0.112,0.09,0.951,59,0
-0.108,0.077,0.952,59,0
-0.11,0.073,0.963,59,0
-0.113,0.071,0.97,59,0
-0.115,0.068,0.973,59,0
-0.115,0.064,0.975,59,0
-0.107,0.061,0.964,59,0
-0.102,0.061,0.954,59,0
-0.109,0.068,0.965,59,0
-0.115,0.071,0.978,59,0
-0.114,0.066,0.98,59,0
-0.113,0.058,0.98,59,0
-0.104,0.057,0.974,59,0
-0.099,0.069,0.97,59,0
-0.107,0.079,0.978,59,0
-0.108,0.084,0.983,59,0
-0.1,0.089,0.979,59,0
-0.094,0.089,0.977,59,0
-0.083,0.084,0.975,59,0
-0.074,0.083,0.973,59,0
-0.076,0.085,0.975,59,0
-0.079,0.087,0.979,59,0
-0.082,0.086,0.98,59,0
-0.081,0.083,0.98,59,0
-0.08,0.082,0.979,59,0
-0.079,0.081,0.976,59,0
-0.075,0.082,0.975,59,0
-0.073,0.083,0.976,59,0
-0.072,0.086,0.976,59,0
-0.07,0.091,0.976,60,0
-0.073,0.096,0.973,60,0
-0.078,0.099,0.971,60,0
-0.08,0.097,0.971,60,0
-0.085,0.094,0.975,60,0
-0.086,0.09,0.98,60,0
-0.081,0.089,0.983,60,0
-0.076,0.087,0.983,60,0
-0.071,0.084,0.978,60,0
-0.067,0.082,0.959,60,0
-0.054,0.074,0.914,60,0
-0.024,0.055,0.832,60,0
0.012,0.045,0.718,60,0
0.026,0.079,0.639,60,0
-0.009,0.173,0.646,60,0
-0.042,0.309,0.677,60,0
-0.12,0.505,0.733,60,0
-0.283,0.736,0.822,60,0
-0.351,0.867,0.839,60,0
-0.294,0.869,0.789,60,0
-0.274,0.824,0.711,60,0
-0.304,0.794,0.615,60,0
-0.32,0.808,0.536,60,0
-0.317,0.867,0.481,60,0
-0.312,0.937,0.44,60,0
-0.306,0.986,0.409,60,0
-0.293,1.009,0.383,60,0
-0.278,1.01,0.351,60,0
-0.273,0.998,0.322,60,0
-0.284,0.982,0.294,60,0
-0.308,0.963,0.271,61,0
-0.329,0.944,0.263,61,0
-0.33,0.934,0.274,61,0
-0.312,0.931,0.286,61,0
-0.302,0.936,0.284,61,0
-0.307,0.947,0.28,61,0
-0.309,0.959,0.274,61,0
-0.302,0.965,0.266,61,0
-0.293,0.962,0.257,61,0
-0.287,0.955,0.246,61,0
-0.289,0.948,0.234,61,0
-0.303,0.935,0.209,61,0
-0.341,0.924,0.175,61,0
-0.338,0.934,0.176,61,0
-0.263,0.944,0.19,61,0
-0.184,0.959,0.223,61,0
-0.074,0.975,0.279,61,0
0.007,0.968,0.312,61,0
0.002,0.955,0.313,61,0
-0.011,0.937,0.288,61,0
-0.039,0.918,0.257,62,0
-0.097,0.909,0.219,62,0
-0.161,0.921,0.192,62,0
-0.224,0.948,0.155,62,0
-0.308,0.972,0.113,62,0
-0.397,0.988,0.111,62,0
-0.487,1.007,0.115,62,0
-0.436,1.079,0.142,62,0
-0.144,1.101,0.181,62,0
0.127,1.019,0.223,62,0
0.163,0.941,0.268,63,0
0.032,0.87,0.245,63,0
-0.112,0.839,0.181,63,0
-0.212,0.888,0.128,63,0
-0.285,0.969,0.1,63,0
-0.295,1.038,0.102,63,0
-0.26,1.073,0.103,63,0
-0.327,1.052,0.038,63,0
-0.473,1.009,-0.014,63,0
-0.475,1,-0.008,63,0
-0.272,1.004,0.029,63,0
-0.023,0.972,0.109,63,0
0.086,0.938,0.184,63,0
0.04,0.939,0.222,63,0
-0.038,0.947,0.233,63,0
-0.114,0.947,0.212,63,0
-0.206,0.951,0.179,63,0
-0.307,0.966,0.154,63,0
-0.388,0.984,0.148,63,0
-0.411,1.004,0.161,63,0
-0.38,1.017,0.168,64,0
-0.329,1.008,0.164,64,0
-0.291,0.984,0.145,64,0
-0.27,0.965,0.135,64,0
-0.239,0.95,0.14,64,0
-0.19,0.938,0.16,64,0
-0.162,0.934,0.189,64,0
-0.183,0.937,0.2,64,0
-0.227,0.944,0.188,64,0
-0.265,0.952,0.171,64,0
-0.285,0.957,0.162,64,0
-0.292,0.963,0.163,64,0
-0.294,0.973,0.169,64,0
-0.293,0.981,0.169,64,0
-0.29,0.987,0.163,64,0
-0.279,0.99,0.159,64,0
-0.254,0.99,0.158,64,0
-0.243,0.987,0.148,64,0
-0.257,0.978,0.134,64,0
-0.274,0.971,0.129,64,0
-0.291,0.977,0.126,65,0
-0.302,0.986,0.126,65,0
-0.303,0.992,0.131,65,0
-0.295,0.989,0.147,65,0
-0.277,0.955,0.17,65,0
-0.249,0.91,0.192,65,0
-0.197,0.908,0.223,65,0
-0.152,0.93,0.247,65,0
-0.16,0.936,0.24,65,0
-0.192,0.927,0.226,65,0
-0.206,0.917,0.217,65,0
-0.195,0.925,0.224,65,0
-0.167,0.955,0.263,65,0
-0.152,0.983,0.318,65,0
-0.176,0.99,0.358,65,0
-0.216,0.966,0.358,65,0
-0.235,0.92,0.328,65,0
-0.234,0.887,0.291,65,0
-0.234,0.88,0.255,65,0
-0.24,0.899,0.243,65,0
-0.239,0.932,0.248,66,0
-0.236,0.959,0.253,66,0
-0.234,0.969,0.258,66,0
-0.223,0.956,0.258,66,0
-0.209,0.933,0.249,66,0
-0.204,0.928,0.235,66,0
-0.204,0.944,0.228,66,0
-0.208,0.964,0.232,66,0
-0.209,0.973,0.249,66,0
-0.202,0.966,0.265,66,0
-0.197,0.958,0.269,66,0
-0.197,0.962,0.272,66,0
-0.194,0.97,0.281,66,0
-0.186,0.973,0.288,66,0
-0.184,0.968,0.287,66,0
-0.196,0.961,0.276,66,0
-0.211,0.956,0.265,66,0
-0.213,0.952,0.263,66,0
-0.215,0.949,0.256,66,0
-0.225,0.95,0.245,66,0
-0.232,0.958,0.241,67,0
-0.234,0.96,0.243,67,0
-0.231,0.952,0.245,67,0
-0.23,0.947,0.244,67,0
-0.236,0.949,0.243,67,0
-0.237,0.953,0.244,67,0
-0.227,0.955,0.244,67,0
-0.218,0.956,0.247,67,0
-0.219,0.958,0.251,67,0
-0.226,0.96,0.253,67,0
-0.232,0.958,0.252,67,0
-0.235,0.953,0.25,67,0
-0.234,0.949,0.249,67,0
-0.23,0.946,0.25,67,0
-0.226,0.947,0.253,67,0
-0.222,0.95,0.259,67,0
-0.218,0.954,0.265,67,0
-0.22,0.959,0.263,67,0
-0.231,0.965,0.261,67,0
-0.239,0.962,0.266,67,0
-0.241,0.954,0.272,68,0
-0.236,0.944,0.274,68,0
-0.234,0.94,0.27,68,0
-0.236,0.939,0.265,68,0
-0.237,0.938,0.259,68,0
-0.238,0.94,0.254,68,0
-0.238,0.942,0.253,68,0
-0.237,0.943,0.256,68,0
-0.237,0.944,0.26,68,0
-0.24,0.945,0.262,68,0
-0.243,0.943,0.263,68,0
-0.245,0.94,0.264,68,0
-0.246,0.941,0.262,68,0
-0.247,0.945,0.26,68,0
-0.247,0.949,0.259,68,0
-0.242,0.95,0.258,68,0
-0.237,0.95,0.258,68,0
-0.237,0.951,0.257,68,0
-0.241,0.953,0.257,68,0
-0.244,0.953,0.258,68,0
-0.246,0.952,0.259,68,0
-0.247,0.949,0.259,68,0
-0.249,0.946,0.259,68,0
-0.251,0.946,0.261,68,0
-0.251,0.947,0.263,68,0
-0.249,0.946,0.262,68,0
-0.245,0.945,0.258,68,0
-0.245,0.947,0.254,68,0
-0.246,0.947,0.251,68,0
-0.246,0.948,0.25,68,0
-0.246,0.949,0.252,69,0
-0.246,0.948,0.254,69,0
-0.246,0.947,0.252,69,0
-0.245,0.944,0.249,69,0
-0.245,0.944,0.246,69,0
-0.243,0.947,0.246,69,0
-0.241,0.949,0.246,69,0
-0.24,0.948,0.246,69,0
-0.24,0.948,0.249,69,0
-0.243,0.95,0.251,69,0
-0.244,0.95,0.254,69,0
-0.244,0.948,0.255,69,0
-0.245,0.948,0.252,69,0
-0.245,0.949,0.248,69,0
-0.243,0.949,0.247,69,0
-0.241,0.95,0.248,69,0
-0.241,0.952,0.25,69,0
-0.24,0.953,0.251,69,0
-0.241,0.952,0.249,69,0
-0.242,0.951,0.247,69,0
-0.241,0.95,0.245,70,0
-0.24,0.949,0.244,70,0
-0.24,0.95,0.244,70,0
-0.24,0.95,0.245,70,0
-0.241,0.948,0.247,70,0
-0.243,0.947,0.249,70,0
-0.244,0.948,0.249,70,0
-0.242,0.949,0.25,70,0
-0.24,0.95,0.25,70,0
-0.242,0.951,0.25,70,0
-0.244,0.952,0.249,70,0
-0.244,0.951,0.25,70,0
-0.245,0.949,0.253,70,0
-0.245,0.947,0.253,70,0
-0.245,0.945,0.252,70,0
-0.247,0.946,0.25,70,0
-0.249,0.948,0.25,70,0
-0.249,0.949,0.253,78,0
-0.247,0.95,0.256,78,0
-0.245,0.951,0.257,78,0
-0.244,0.952,0.256,78,0
-0.243,0.955,0.253,78,0
-0.242,0.957,0.251,78,0
-0.239,0.958,0.251,78,0
-0.236,0.958,0.252,78,0
-0.235,0.959,0.254,78,0
-0.233,0.961,0.261,78,0
-0.229,0.959,0.266,78,0
-0.227,0.952,0.259,78,0
-0.226,0.942,0.252,78,0
-0.223,0.934,0.251,78,0
-0.222,0.931,0.254,80,0
-0.218,0.932,0.26,80,0
-0.215,0.935,0.263,80,0
-0.214,0.937,0.264,81,0
-0.216,0.943,0.271,81,0
-0.225,0.952,0.278,81,0
-0.235,0.954,0.277,82,0
-0.242,0.944,0.272,82,0
-0.248,0.937,0.263,82,0
-0.254,0.946,0.251,82,0
-0.262,0.964,0.237,82,0
-0.265,0.968,0.227,83,0
-0.262,0.953,0.221,83,0
-0.258,0.931,0.213,83,0
-0.257,0.915,0.206,83,0
-0.26,0.911,0.198,84,0
-0.268,0.926,0.191,84,0
-0.272,0.952,0.189,84,0
-0.268,0.974,0.192,85,0
-0.258,0.98,0.198,85,0
-0.25,0.972,0.203,85,0
-0.246,0.949,0.2,86,0
-0.245,0.921,0.189,86,0
-0.245,0.899,0.181,86,0
-0.25,0.888,0.182,86,0
-0.26,0.904,0.189,87,0
-0.27,0.952,0.197,87,0
-0.279,1.012,0.198,87,0
-0.281,1.034,0.198,87,0
-0.276,0.997,0.202,87,0
-0.27,0.94,0.207,88,0
-0.263,0.902,0.208,88,0
-0.267,0.904,0.2,88,0
-0.288,0.932,0.183,88,0
-0.309,0.964,0.167,88,0
-0.321,0.998,0.155,88,0
-0.324,1.014,0.141,88,0
-0.315,1.01,0.133,88,0
-0.301,1.001,0.137,88,0
-0.287,0.993,0.145,88,0
-0.273,0.982,0.152,88,0
-0.26,0.974,0.159,86,0
-0.253,0.975,0.161,86,0
-0.254,0.976,0.156,86,0
-0.257,0.973,0.152,86,0
-0.255,0.972,0.154,86,0
-0.252,0.972,0.158,86,0
-0.249,0.963,0.162,86,0
-0.247,0.937,0.167,86,0
-0.248,0.913,0.172,86,0
-0.251,0.917,0.173,86,0
-0.265,0.972,0.166,85,0
-0.282,1.033,0.158,85,0
-0.283,1.026,0.163,85,0
-0.281,0.977,0.179,85,0
-0.279,0.954,0.194,85,0
-0.266,0.962,0.202,85,0
-0.257,0.965,0.223,85,0
-0.253,0.956,0.244,85,0
-0.244,0.959,0.247,85,0
-0.236,0.98,0.239,85,0
-0.236,0.988,0.227,83,0
-0.24,0.954,0.213,83,0
-0.242,0.902,0.207,83,0
-0.241,0.876,0.207,83,0
-0.24,0.883,0.213,83,0
-0.239,0.901,0.225,83,0
-0.241,0.921,0.239,83,0
-0.241,0.943,0.251,83,0
-0.237,0.955,0.264,83,0
-0.232,0.947,0.281,83,0
-0.223,0.926,0.291,82,0
-0.218,0.906,0.289,82,0
-0.224,0.9,0.279,82,0
-0.232,0.911,0.27,82,0
-0.238,0.927,0.273,82,0
-0.241,0.935,0.278,82,0
-0.242,0.938,0.281,82,0
-0.237,0.945,0.285,82,0
-0.222,0.957,0.287,82,0
-0.207,0.969,0.287,82,0
-0.201,0.977,0.283,80,0
-0.199,0.979,0.283,80,0
-0.19,0.975,0.289,80,0
-0.169,0.967,0.299,80,0
-0.155,0.965,0.304,80,0
-0.151,0.967,0.308,80,0
-0.161,0.962,0.312,80,0
-0.183,0.953,0.312,80,0
-0.195,0.947,0.31,80,0
-0.198,0.944,0.313,80,0
-0.2,0.939,0.323,80,0
-0.202,0.934,0.336,80,0
-0.202,0.926,0.347,80,0
-0.2,0.914,0.352,80,0
-0.204,0.903,0.348,80,0
-0.213,0.904,0.341,80,0
-0.223,0.926,0.335,80,0
-0.229,0.959,0.333,80,0
-0.229,0.983,0.333,80,0
-0.223,0.989,0.327,80,0
-0.216,0.974,0.316,79,0
-0.212,0.951,0.302,79,0
-0.212,0.938,0.286,79,0
-0.211,0.938,0.274,79,0
-0.208,0.942,0.27,79,0
-0.203,0.942,0.27,79,0
-0.197,0.931,0.27,79,0
-0.197,0.916,0.271,79,0
-0.204,0.907,0.271,79,0
-0.215,0.907,0.272,79,0
-0.225,0.91,0.275,79,0
-0.233,0.915,0.28,79,0
-0.239,0.922,0.287,79,0
-0.242,0.928,0.294,79,0
-0.244,0.932,0.297,79,0
-0.246,0.937,0.3,79,0
-0.246,0.933,0.303,79,0
-0.245,0.921,0.302,79,0
-0.244,0.918,0.296,79,0
-0.242,0.928,0.29,79,0
-0.239,0.939,0.282,78,0
-0.237,0.946,0.269,78,0
-0.238,0.953,0.262,78,0
-0.238,0.943,0.271,78,0
-0.236,0.916,0.275,78,0
-0.236,0.902,0.276,78,0
-0.237,0.888,0.278,78,0
-0.239,0.859,0.274,78,0
-0.244,0.853,0.26,78,0
-0.254,0.916,0.244,78,0
-0.265,1.019,0.232,78,0
-0.267,1.07,0.229,78,0
-0.259,1.043,0.232,78,0
-0.251,0.984,0.235,78,0
-0.247,0.933,0.236,78,0
-0.252,0.916,0.236,78,0
-0.272,0.927,0.237,78,0
-0.288,0.944,0.24,78,0
-0.288,0.965,0.236,78,0
-0.293,1.031,0.224,78,0
-0.288,1.064,0.228,78,0
-0.268,0.984,0.245,78,0
-0.255,0.903,0.253,78,0
-0.239,0.897,0.253,78,0
-0.225,0.931,0.25,78,0
-0.228,0.957,0.245,78,0
-0.235,0.968,0.226,78,0
-0.238,0.978,0.204,78,0
-0.222,0.968,0.211,78,0
-0.186,0.924,0.234,78,0
-0.156,0.878,0.25,78,0
-0.152,0.853,0.26,78,0
-0.181,0.862,0.259,78,0
-0.216,0.907,0.259,78,0
-0.237,0.953,0.259,78,0
-0.251,0.982,0.257,78,0
-0.265,0.996,0.251,78,0
-0.266,0.998,0.244,78,0
-0.258,0.978,0.24,78,0
-0.253,0.94,0.239,78,0
-0.256,0.918,0.232,79,0
-0.27,0.918,0.223,79,0
-0.279,0.915,0.222,79,0
-0.284,0.922,0.218,79,0
-0.295,0.956,0.209,79,0
-0.3,0.995,0.209,79,0
-0.293,1.01,0.219,79,0
-0.273,0.991,0.237,79,0
-0.247,0.968,0.252,79,0
-0.223,0.972,0.255,79,0
-0.213,0.986,0.247,79,0
-0.215,0.98,0.231,79,0
-0.221,0.953,0.219,79,0
-0.226,0.911,0.209,79,0
-0.229,0.875,0.199,79,0
